1932-11-05,W,AWAY,653,31,24,6,No Poll,No Poll,No Poll,212
1932-11-12,W,HOME,653,138,21,0,No Poll,No Poll,No Poll,240
1932-11-19,W,AWAY,653,380,12,0,No Poll,No Poll,No Poll,233
1932-11-26,W,YANKEE STADIUM,653,368,21,0,No Poll,No Poll,No Poll,160
1932-12-10,L,AWAY,653,227,0,13,No Poll,No Poll,No Poll,271
1933-10-07,T,HOME,653,3,0,0,No Poll,No Poll,No Poll,212
1933-10-14,W,AWAY,653,150,12,2,No Poll,No Poll,No Poll,206
1933-10-21,L,AWAY,653,226,0,7,No Poll,No Poll,No Poll,171
1933-10-28,L,HOME,653,271,0,14,No Poll,No Poll,No Poll,254
1933-11-04,L,AWAY,653,380,0,7,No Poll,No Poll,No Poll,233
1933-11-11,L,HOME,653,338,0,19,No Poll,No Poll,No Poll,256
1933-11-18,W,AWAY,653,138,7,0,No Poll,No Poll,No Poll,240
1933-11-25,L,HOME,653,227,0,19,No Poll,No Poll,No Poll,271
1933-12-02,W,YANKEE STADIUM,653,182,13,12,No Poll,No Poll,No Poll,160
1934-10-06,L,HOME,645,232,6,7,No Poll,No Poll,No Poll,279
1934-10-13,W,HOME,645,338,18,7,No Poll,No Poll,No Poll,256
1934-10-20,W,HOME,645,226,13,0,No Poll,No Poll,No Poll,171
1934-10-27,W,HOME,645,102,19,0,No Poll,No Poll,No Poll,300
1934-11-03,L,AWAY,645,271,0,19,No Poll,No Poll,No Poll,254
1934-11-10,L,AWAY,645,409,6,10,No Poll,No Poll,No Poll,233
1934-11-17,W,AWAY,645,138,20,7,No Poll,No Poll,No Poll,240
1934-11-24,W,YANKEE STADIUM,645,182,12,6,No Poll,No Poll,No Poll,160
1934-12-08,W,AWAY,645,227,14,0,No Poll,No Poll,No Poll,271
1935-09-28,W,HOME,645,3,28,7,No Poll,No Poll,No Poll,212
1935-10-05,W,AWAY,645,226,14,3,No Poll,No Poll,No Poll,171
1935-10-12,W,AWAY,645,102,27,0,No Poll,No Poll,No Poll,300
1935-10-19,W,AWAY,645,271,9,6,No Poll,No Poll,No Poll,254
